Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
RoundRobin,1000,23,65,140.358000,0.028324,0.417091,0.421952,1.693606
Random,1000,23,65,215.950000,0.028143,0.435305,0.290089,2.818269
MinMin,1000,23,65,56.580000,0.028664,0.314915,0.969458,0.099586
MaxMin,1000,23,65,55.940000,0.028529,0.312806,0.985853,0.040566
FCFS,1000,24,66,143.654000,0.029859,0.402777,0.453732,1.765279
RoundRobin,1000,24,66,143.654000,0.029859,0.402777,0.453732,1.765279
Random,1000,24,66,194.730000,0.029407,0.408891,0.362287,2.576857
MinMin,1000,24,66,55.842000,0.031328,0.302299,0.941666,0.174679
MaxMin,1000,24,66,55.272667,0.031412,0.307195,0.988970,0.034046
FCFS,1000,25,67,133.592000,0.027093,0.342170,0.467089,1.913047
RoundRobin,1000,25,67,133.592000,0.027093,0.342170,0.467089,1.913047
Random,1000,25,67,175.314000,0.026820,0.350719,0.363297,2.770926
MinMin,1000,25,67,51.829000,0.028544,0.282303,0.966879,0.109196
MaxMin,1000,25,67,50.368000,0.028517,0.282258,0.996187,0.009881
FCFS,1000,26,68,133.910000,0.028014,0.373302,0.454436,1.742672
RoundRobin,1000,26,68,133.910000,0.028014,0.373302,0.454436,1.742672
Random,1000,26,68,207.554000,0.029140,0.386633,0.288689,2.997016
MinMin,1000,26,68,53.304667,0.029223,0.290124,0.961005,0.111785
MaxMin,1000,26,68,52.008000,0.029134,0.293891,0.993333,0.019524
FCFS,1000,27,69,135.310000,0.027429,0.354396,0.452615,1.877023
RoundRobin,1000,27,69,135.310000,0.027429,0.354396,0.452615,1.877023
Random,1000,27,69,175.336000,0.027003,0.358414,0.370673,2.759112
MinMin,1000,27,69,51.840000,0.028992,0.285544,0.981982,0.073461
MaxMin,1000,27,69,50.693000,0.028991,0.285605,0.996267,0.015076
FCFS,1000,28,70,124.868000,0.026080,0.351547,0.544299,1.683479
RoundRobin,1000,28,70,124.868000,0.026080,0.351547,0.544299,1.683479
Random,1000,28,70,160.670000,0.026355,0.362023,0.408579,2.352567
MinMin,1000,28,70,54.136667,0.027817,0.293125,0.967237,0.096325
MaxMin,1000,28,70,52.605000,0.027658,0.295857,0.992904,0.022257
FCFS,1000,29,71,139.496000,0.029491,0.413177,0.438309,1.633314
RoundRobin,1000,29,71,139.496000,0.029491,0.413177,0.438309,1.633314
Random,1000,29,71,149.498000,0.029576,0.405681,0.430588,1.998719
MinMin,1000,29,71,56.442000,0.030857,0.307046,0.948202,0.204661
MaxMin,1000,29,71,55.034000,0.030655,0.307081,0.983392,0.040335
FCFS,1000,30,72,148.650000,0.028726,0.431851,0.453190,1.695205
RoundRobin,1000,30,72,148.650000,0.028726,0.431851,0.453190,1.695205
Random,1000,30,72,180.394000,0.028215,0.425506,0.428340,2.271938
MinMin,1000,30,72,59.140000,0.029114,0.328959,0.985653,0.063298
MaxMin,1000,30,72,58.370000,0.029125,0.329817,0.996314,0.012901
LSCBO,100,1,43,496.936955,0.003400,0.030897,0.412293,2.391856
CBO,100,1,43,443.027447,0.002670,0.025164,-1.201930,8.191440
PSO,100,1,43,528.768638,0.003065,0.032489,0.071212,4.114206
LSCBO,100,2,44,438.503025,0.003019,0.027126,0.353722,2.640303
CBO,100,2,44,397.262786,0.003101,0.022884,-1.033907,9.234736
PSO,100,2,44,438.516509,0.003093,0.026827,0.326812,3.286245
LSCBO,100,3,45,424.126128,0.003106,0.026297,0.326175,2.686413
CBO,100,3,45,397.854486,0.003268,0.024159,0.003867,5.555264
PSO,100,3,45,426.151438,0.003239,0.026417,0.414214,2.463096
LSCBO,100,4,46,450.335523,0.002742,0.028120,0.563477,1.614524
CBO,100,4,46,421.061472,0.002818,0.025811,0.162220,4.033794
PSO,100,4,46,434.520539,0.002837,0.026816,0.341437,2.905397
LSCBO,100,5,47,513.041986,0.002817,0.031850,0.405987,2.122511
CBO,100,5,47,413.260200,0.003152,0.023715,-1.091761,8.457270
PSO,100,5,47,498.227895,0.002833,0.030807,0.333936,2.840942
LSCBO,100,6,48,523.019550,0.002947,0.032222,0.269483,3.035385
CBO,100,6,48,512.682582,0.002921,0.031787,0.321570,2.725185
PSO,100,6,48,547.974899,0.002904,0.033965,0.338632,2.565038
LSCBO,100,7,49,483.477510,0.002896,0.029834,0.298021,2.762199
CBO,100,7,49,480.934720,0.002830,0.029873,0.387518,2.402809
PSO,100,7,49,495.469614,0.002858,0.030692,0.390614,2.227019
LSCBO,100,8,50,470.224510,0.003051,0.029184,0.430469,2.305970
CBO,100,8,50,400.799399,0.003093,0.023734,-0.469610,6.552073
PSO,100,8,50,460.921071,0.002942,0.028298,0.233166,4.425440
LSCBO,100,9,51,475.122498,0.003001,0.029414,0.340357,2.854725
CBO,100,9,51,456.298798,0.002755,0.028085,0.381496,2.061244
PSO,100,9,51,496.442087,0.002682,0.030718,0.265102,2.997175
LSCBO,100,10,52,552.463323,0.002652,0.034346,0.367094,2.493796
CBO,100,10,52,524.757789,0.002898,0.032615,0.380773,2.354971
PSO,100,10,52,517.680551,0.002973,0.031911,0.216826,3.083070
LSCBO,100,11,53,554.326868,0.003038,0.034370,0.372390,2.579671
CBO,100,11,53,533.554082,0.002727,0.032016,-0.365132,6.841271
PSO,100,11,53,606.464304,0.002787,0.037242,0.028984,4.061973
LSCBO,100,12,54,461.793608,0.002658,0.028647,0.473799,2.089433
CBO,100,12,54,482.621919,0.002511,0.029573,0.257023,2.913985
PSO,100,12,54,513.492698,0.002588,0.031968,0.445452,1.933106
LSCBO,100,13,55,504.884385,0.002983,0.031306,0.405349,2.681328
CBO,100,13,55,517.460557,0.002956,0.032198,0.384319,2.258123
PSO,100,13,55,536.315798,0.002890,0.033278,0.446586,2.530695
LSCBO,100,14,56,517.473001,0.002466,0.032061,0.469904,2.835454
CBO,100,14,56,434.642291,0.002343,0.024644,-0.980978,6.218470
PSO,100,14,56,508.012980,0.002396,0.031370,0.246011,3.231824
LSCBO,100,15,57,431.779213,0.003298,0.026677,0.431351,2.656382
CBO,100,15,57,437.291679,0.003213,0.026421,0.155210,3.846503
PSO,100,15,57,445.587567,0.003145,0.027716,0.391175,2.300907
LSCBO,100,16,58,537.498304,0.002772,0.033211,0.455263,2.271374
CBO,100,16,58,531.237935,0.002870,0.032763,0.427663,2.185095
PSO,100,16,58,538.522974,0.002787,0.033418,0.332984,2.462604
LSCBO,100,17,59,515.338435,0.003269,0.031600,0.341861,3.254598
CBO,100,17,59,496.329995,0.003073,0.030365,0.189709,2.942555
PSO,100,17,59,512.811867,0.003023,0.031445,0.190460,3.857040
LSCBO,100,18,60,488.692681,0.002993,0.030310,0.431563,2.625124
CBO,100,18,60,415.877066,0.003063,0.023290,-1.165039,8.497810
PSO,100,18,60,505.002547,0.002916,0.030875,0.167630,4.569582
LSCBO,100,19,61,509.976127,0.002562,0.031428,0.221398,3.627588
CBO,100,19,61,385.813067,0.002837,0.021519,-0.995925,7.325930
PSO,100,19,61,407.903813,0.002822,0.023468,-0.950352,7.893635
LSCBO,100,20,62,408.650907,0.002943,0.025392,0.391742,2.366480
CBO,100,20,62,382.627222,0.003092,0.023808,0.448145,1.887531
PSO,100,20,62,435.489766,0.002881,0.027045,0.514729,1.957902
LSCBO,100,21,63,573.785685,0.002532,0.035571,0.285621,2.546382
CBO,100,21,63,412.539902,0.003236,0.023707,-1.062156,7.177734
PSO,100,21,63,478.675930,0.002760,0.028990,-0.072690,5.226832
LSCBO,100,22,64,454.015306,0.002752,0.028195,0.366386,2.536440
CBO,100,22,64,436.446186,0.002989,0.027004,0.364701,2.011358
PSO,100,22,64,457.026494,0.002969,0.028231,0.185293,2.867424
LSCBO,100,23,65,542.080488,0.002903,0.033483,0.312102,2.865116
CBO,100,23,65,576.246913,0.002853,0.035763,0.363915,2.184573
PSO,100,23,65,552.590685,0.002704,0.034157,0.297068,2.960935
LSCBO,100,24,66,573.612875,0.003106,0.035557,0.277580,2.543647
CBO,100,24,66,454.400947,0.003310,0.025873,-1.313157,9.645582
PSO,100,24,66,577.027665,0.003060,0.035868,0.425054,2.253763
LSCBO,100,25,67,462.520806,0.002739,0.028744,0.361761,2.229919
CBO,100,25,67,447.459351,0.002792,0.027594,0.380434,2.531847
PSO,100,25,67,460.123580,0.002770,0.028489,0.435173,2.666339
LSCBO,100,26,68,469.306835,0.003197,0.029145,0.356730,2.698642
CBO,100,26,68,521.265287,0.002735,0.032386,0.428385,2.445655
PSO,100,26,68,511.107406,0.002842,0.031618,0.256448,2.840183
LSCBO,100,27,69,454.501314,0.002968,0.028195,0.300654,2.704085
CBO,100,27,69,455.745287,0.002737,0.027869,0.084224,4.107790
PSO,100,27,69,482.132598,0.002836,0.029996,0.439898,2.171612
LSCBO,100,28,70,460.963035,0.002780,0.028605,0.442511,1.841026
CBO,100,28,70,470.149459,0.002714,0.029056,0.432929,1.706354
PSO,100,28,70,481.255171,0.002738,0.029729,0.359597,2.946529
LSCBO,100,29,71,593.716957,0.003235,0.036647,0.224279,3.693690
CBO,100,29,71,549.397674,0.002923,0.033424,-0.099120,5.714538
PSO,100,29,71,571.530064,0.003186,0.035358,0.278599,2.953692
LSCBO,100,30,72,555.349275,0.003026,0.034531,0.472024,2.265343
CBO,100,30,72,512.603351,0.002711,0.031597,0.476393,2.088441
PSO,100,30,72,507.252206,0.002627,0.031283,0.306768,2.866260
LSCBO,300,1,43,1781.640981,0.009747,0.111092,0.534385,2.261618
CBO,300,1,43,1421.592142,0.007752,0.080619,-2.161272,14.194252
PSO,300,1,43,1689.572050,0.008578,0.101979,-0.456938,8.396780
LSCBO,300,2,44,1368.157520,0.008948,0.084397,0.262180,2.807815
CBO,300,2,44,1365.933935,0.009001,0.084201,0.229930,2.598662
PSO,300,2,44,1467.644337,0.008809,0.091054,0.214398,3.137726
LSCBO,300,3,45,1394.907135,0.009615,0.086769,0.472568,2.798015
CBO,300,3,45,1224.246748,0.009331,0.070549,-1.585776,13.475912
PSO,300,3,45,1395.464253,0.009520,0.086248,0.237684,3.845405
LSCBO,300,4,46,1336.176726,0.008159,0.082672,0.303257,3.804647
CBO,300,4,46,1336.885456,0.008217,0.081269,-0.285870,7.147967
PSO,300,4,46,1385.619858,0.008010,0.085545,0.235112,4.214307
LSCBO,300,5,47,1750.498496,0.008899,0.108892,0.466636,2.643400
CBO,300,5,47,1580.932590,0.008150,0.096869,0.337605,2.958946
PSO,300,5,47,1752.610043,0.008785,0.108619,0.259783,3.312150
LSCBO,300,6,48,1875.233678,0.008895,0.115982,0.299947,3.305436
CBO,300,6,48,1884.388225,0.009123,0.116782,0.247332,2.733570
PSO,300,6,48,1810.578521,0.008960,0.111845,0.269574,3.809981
LSCBO,300,7,49,1480.525151,0.008314,0.092037,0.272452,2.593976
CBO,300,7,49,1525.848698,0.008233,0.095329,0.553869,1.787402
PSO,300,7,49,1579.481009,0.008464,0.097630,0.264699,3.670119
LSCBO,300,8,50,1528.764811,0.008914,0.095027,0.459438,2.837085
CBO,300,8,50,1192.580791,0.009522,0.068257,-1.760970,12.155198
PSO,300,8,50,1276.423993,0.008978,0.071623,-2.211517,18.218329
LSCBO,300,9,51,1588.591120,0.008712,0.099255,0.570925,1.800774
CBO,300,9,51,1512.781764,0.008364,0.093154,0.201866,3.037565
PSO,300,9,51,1666.968671,0.008704,0.102569,0.203454,4.818752
LSCBO,300,10,52,1787.752411,0.008519,0.111603,0.443628,2.036611
CBO,300,10,52,1650.218356,0.007372,0.097763,-1.003008,11.238674
PSO,300,10,52,1719.104915,0.008416,0.107260,0.410478,2.027319
LSCBO,300,11,53,1854.069601,0.009302,0.115254,0.415228,2.927585
CBO,300,11,53,1728.912943,0.007076,0.097096,-1.896744,12.405000
PSO,300,11,53,1952.863225,0.009103,0.121485,0.280910,2.623997
LSCBO,300,12,54,1624.225164,0.007661,0.101275,0.448767,2.214163
CBO,300,12,54,1530.307000,0.007609,0.093971,0.095825,3.017234
PSO,300,12,54,1617.434215,0.007840,0.100187,0.248862,3.191858
LSCBO,300,13,55,1668.801349,0.008323,0.103879,0.433177,2.635735
CBO,300,13,55,1660.263041,0.008260,0.102616,0.244974,3.875212
PSO,300,13,55,1698.498070,0.008171,0.105403,0.325367,3.098685
LSCBO,300,14,56,1848.378118,0.007302,0.114931,0.303633,2.725757
CBO,300,14,56,1408.652854,0.007013,0.080493,-1.896497,13.524585
PSO,300,14,56,1405.117768,0.007058,0.081043,-1.817835,13.208468
LSCBO,300,15,57,1421.197785,0.009278,0.088585,0.533322,2.172878
CBO,300,15,57,1357.057212,0.007912,0.079472,-1.519417,12.656858
PSO,300,15,57,1372.717080,0.009365,0.085293,0.303846,2.830047
LSCBO,300,16,58,1671.036903,0.008208,0.102065,0.197392,3.789982
CBO,300,16,58,1617.930391,0.008033,0.099635,0.287271,2.609237
PSO,300,16,58,1742.992333,0.007973,0.108134,0.299009,2.917131
LSCBO,300,17,59,1522.202754,0.009153,0.094014,0.257204,2.708461
CBO,300,17,59,1414.136635,0.007618,0.080639,-2.073377,13.401272
PSO,300,17,59,1597.722714,0.008962,0.099019,0.350618,3.148711
LSCBO,300,18,60,1608.247270,0.008608,0.100217,0.478403,2.341623
CBO,300,18,60,1277.548801,0.009483,0.072880,-2.005242,15.017184
PSO,300,18,60,1626.783306,0.008412,0.101114,0.331867,2.797303
LSCBO,300,19,61,1632.297126,0.007806,0.102012,0.544938,1.804098
CBO,300,19,61,1198.072173,0.008975,0.067333,-1.818377,11.822546
PSO,300,19,61,1847.218016,0.007824,0.114279,0.191165,3.853859
LSCBO,300,20,62,1322.733783,0.009102,0.082326,0.500809,2.512716
CBO,300,20,62,1305.995934,0.009232,0.081028,0.257344,3.201767
PSO,300,20,62,1324.597063,0.008684,0.081400,0.176124,5.185256
LSCBO,300,21,63,1733.800273,0.007503,0.106925,0.173015,3.736430
CBO,300,21,63,1339.128642,0.008986,0.077298,-1.702953,14.603134
PSO,300,21,63,1263.748153,0.009200,0.072851,-1.842217,14.055546
LSCBO,300,22,64,1542.844254,0.008908,0.096201,0.419935,2.316294
CBO,300,22,64,1465.160118,0.009532,0.090177,0.291220,2.590565
PSO,300,22,64,1596.757393,0.008884,0.099261,0.387875,2.862861
LSCBO,300,23,65,1729.439898,0.008862,0.107515,0.485135,2.806340
CBO,300,23,65,1870.674085,0.008477,0.116321,0.307625,2.669690
PSO,300,23,65,1856.895911,0.008584,0.114607,0.230966,3.916155
LSCBO,300,24,66,1861.216482,0.008822,0.115540,0.247675,3.008306
CBO,300,24,66,1407.575463,0.009569,0.081556,-1.488999,12.956632
PSO,300,24,66,1415.035653,0.010218,0.082029,-1.659089,14.535221
LSCBO,300,25,67,1456.936709,0.008492,0.090206,0.301097,2.880312
CBO,300,25,67,1505.432299,0.008182,0.093541,0.372630,2.382829
PSO,300,25,67,1471.626419,0.008248,0.091497,0.399495,2.744264
LSCBO,300,26,68,1567.446089,0.008612,0.097916,0.510856,1.923589
CBO,300,26,68,1602.949673,0.007532,0.096936,-0.598977,7.749190
PSO,300,26,68,1630.724152,0.008288,0.101479,0.366026,2.639011
LSCBO,300,27,69,1506.803195,0.008307,0.093959,0.530162,2.157711
CBO,300,27,69,1475.117430,0.008233,0.091533,0.335964,3.225097
PSO,300,27,69,1519.558227,0.007869,0.093423,0.214190,5.008266
LSCBO,300,28,70,1388.193216,0.007655,0.085924,0.463946,1.970247
CBO,300,28,70,1413.454018,0.007368,0.086975,0.336861,2.429560
PSO,300,28,70,1459.368647,0.007697,0.090490,0.248941,3.053189
LSCBO,300,29,71,1801.223875,0.009112,0.111963,0.432296,2.768598
CBO,300,29,71,1798.178892,0.009191,0.111394,0.271039,2.797993
PSO,300,29,71,1836.380409,0.009236,0.113423,0.266356,3.971777
LSCBO,300,30,72,1533.045634,0.008390,0.094777,0.355245,2.366359
CBO,300,30,72,1602.067517,0.008192,0.098747,0.295447,2.629937
PSO,300,30,72,1671.820931,0.008139,0.103726,0.248073,2.650632
LSCBO,500,1,43,3074.244158,0.016441,0.191324,0.354081,2.633839
CBO,500,1,43,2431.685809,0.012815,0.139413,-2.156936,16.067962
PSO,500,1,43,3104.223150,0.015901,0.193001,0.337041,2.838371
LSCBO,500,2,44,2339.732239,0.015649,0.145125,0.331003,2.264551
CBO,500,2,44,2452.063910,0.015728,0.151702,0.337447,2.439127
PSO,500,2,44,2499.627885,0.015528,0.154687,0.219392,3.552721
LSCBO,500,3,45,2396.481991,0.015725,0.148691,0.403861,3.219161
CBO,500,3,45,2053.095026,0.016184,0.115768,-2.502645,18.167582
PSO,500,3,45,2253.093617,0.015975,0.137437,-0.082495,6.543519
LSCBO,500,4,46,2554.503535,0.014113,0.158843,0.359729,2.763044
CBO,500,4,46,2365.549485,0.012880,0.140885,-0.984675,10.626212
PSO,500,4,46,2530.235863,0.014397,0.156821,0.272498,3.296641
LSCBO,500,5,47,2504.639342,0.014252,0.153990,0.260446,2.712185
CBO,500,5,47,2572.844642,0.013929,0.158560,0.271873,2.509472
PSO,500,5,47,2909.096349,0.013521,0.181051,0.313417,2.382591
LSCBO,500,6,48,3055.189038,0.014723,0.188896,0.168726,3.593012
CBO,500,6,48,3097.692508,0.014857,0.192070,0.161202,2.957428
PSO,500,6,48,2991.512212,0.014535,0.185652,0.255974,2.924956
LSCBO,500,7,49,2468.241825,0.013977,0.153259,0.399349,2.992295
CBO,500,7,49,2566.109668,0.013327,0.159478,0.421401,2.508839
PSO,500,7,49,2604.614917,0.013572,0.162135,0.328185,2.488760
LSCBO,500,8,50,2679.918829,0.014763,0.166808,0.462317,2.534027
CBO,500,8,50,2095.361883,0.015624,0.118639,-2.253793,17.533481
PSO,500,8,50,2132.946437,0.015593,0.120812,-2.328928,18.312253
LSCBO,500,9,51,2649.004207,0.014137,0.163315,0.175916,3.160650
CBO,500,9,51,2566.333279,0.014150,0.157302,0.139960,3.152573
PSO,500,9,51,2753.150894,0.014410,0.170329,0.249088,3.694708
LSCBO,500,10,52,3166.395760,0.014721,0.197139,0.434995,2.501310
CBO,500,10,52,2910.265461,0.011834,0.168525,-1.671077,15.450360
PSO,500,10,52,3097.481995,0.013138,0.187038,-0.352238,8.357866
LSCBO,500,11,53,3163.125552,0.014286,0.196555,0.280564,2.681156
CBO,500,11,53,2926.474931,0.012919,0.171859,-1.202449,13.639466
PSO,500,11,53,3105.885658,0.014325,0.193689,0.381876,2.298101
LSCBO,500,12,54,2911.246874,0.012989,0.181441,0.396036,2.257730
CBO,500,12,54,2643.639156,0.012929,0.163159,0.300140,2.280376
PSO,500,12,54,2819.370236,0.013473,0.175461,0.355613,2.707261
LSCBO,500,13,55,2913.193132,0.013625,0.181907,0.491110,1.868630
CBO,500,13,55,2711.308715,0.013140,0.165210,-0.150494,6.667487
PSO,500,13,55,2862.589968,0.013588,0.178381,0.422124,2.319210
LSCBO,500,14,56,3128.735325,0.012661,0.194643,0.394125,2.583631
CBO,500,14,56,2472.329984,0.011931,0.144426,-1.690093,13.678157
PSO,500,14,56,2375.254448,0.011715,0.134846,-2.385881,15.662716
LSCBO,500,15,57,2455.299580,0.015633,0.152774,0.478986,2.771140
CBO,500,15,57,2267.924664,0.012213,0.129073,-2.469460,18.192209
PSO,500,15,57,2469.107203,0.015338,0.153549,0.337207,2.743555
LSCBO,500,16,58,2777.464462,0.012929,0.171097,0.199717,3.290410
CBO,500,16,58,2763.261320,0.013247,0.170137,0.217114,2.417856
PSO,500,16,58,2879.815042,0.013533,0.178607,0.270613,2.993903
LSCBO,500,17,59,2722.049741,0.015091,0.168791,0.293149,3.228805
CBO,500,17,59,2430.246790,0.012868,0.141709,-1.850576,14.650146
PSO,500,17,59,2721.775989,0.014689,0.169307,0.376219,2.758908
LSCBO,500,18,60,2760.045939,0.014034,0.172480,0.531621,1.881284
CBO,500,18,60,2145.841977,0.015694,0.125399,-1.750445,14.242109
PSO,500,18,60,2743.011082,0.014261,0.170664,0.267462,2.722386
LSCBO,500,19,61,3048.736295,0.013089,0.189860,0.423470,2.605171
CBO,500,19,61,2224.329226,0.014423,0.128179,-1.734920,16.032809
PSO,500,19,61,2100.824257,0.014932,0.119927,-2.187841,16.860879
LSCBO,500,20,62,2249.952473,0.015478,0.140372,0.584056,1.962842
CBO,500,20,62,2186.595925,0.014022,0.130545,-0.930872,10.199371
PSO,500,20,62,2302.496352,0.014937,0.143400,0.534104,2.444305
LSCBO,500,21,63,3032.313444,0.013089,0.188501,0.271691,2.674977
CBO,500,21,63,2056.097244,0.016082,0.115534,-2.586228,16.865997
PSO,500,21,63,2940.281460,0.013044,0.183489,0.398549,2.060193
LSCBO,500,22,64,2574.935503,0.014110,0.160237,0.428645,2.668389
CBO,500,22,64,2627.235372,0.014914,0.163149,0.340788,3.118574
PSO,500,22,64,2668.073455,0.014967,0.165746,0.327923,2.980189
LSCBO,500,23,65,2986.278557,0.014310,0.185494,0.343636,3.076805
CBO,500,23,65,3154.239545,0.014615,0.195558,0.286115,3.232331
PSO,500,23,65,3022.001011,0.014156,0.188101,0.326503,2.595740
LSCBO,500,24,66,2986.432486,0.015137,0.186045,0.485623,2.417729
CBO,500,24,66,2109.142135,0.016059,0.119174,-2.236437,14.724759
PSO,500,24,66,2193.338548,0.016206,0.124778,-2.256771,17.077576
LSCBO,500,25,67,2534.790879,0.013369,0.158114,0.354000,2.152310
CBO,500,25,67,2537.522303,0.013727,0.157468,0.303868,3.040784
PSO,500,25,67,2556.933954,0.013995,0.159194,0.357983,2.587812
LSCBO,500,26,68,2932.025012,0.014418,0.181911,0.299787,3.244025
CBO,500,26,68,2800.797780,0.013026,0.169311,-0.326881,8.209542
