mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,200,50,56,20,20,20,400,0,420,36.78192681,127.08614815,248.67579113,1.01246356,71.28625954,206.98578518,263.10389004,1.69324520,1.57430095,200,72.51198473,120
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,200,50,56,20,20,20,400,20,440,36.78192681,127.08614815,248.67579113,1.01246356,51.76219512,160.36694783,252.40522439,1.36861317,1.25897774,200,52.57341463,57
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,200,50,56,20,20,20,400,13,433,36.78192681,127.08614815,248.67579113,1.01246356,70.76523297,203.86173586,259.43445089,1.74158760,1.57286194,200,71.79469916,76
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,200,50,56,20,20,20,400,20,440,36.78192681,127.08614815,248.67579113,1.01246356,50.83913043,158.17789207,251.92641660,1.35104861,1.24357915,200,51.38500000,92
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,200,50,56,20,20,20,400,20,440,36.78192681,127.08614815,248.67579113,1.01246356,48.76197605,153.00201767,250.39917163,1.31723303,1.20939409,200,49.81359281,57
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,200,50,56,20,20,20,400,0,420,36.78192681,127.08614815,248.67579113,1.01246356,73.29770992,210.13905700,261.23684039,1.77246449,1.61185947,200,74.37526718,88
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,200,50,56,20,20,20,400,20,440,36.78192681,127.08614815,248.67579113,1.01246356,45.99472892,147.29829263,250.50964330,1.24099855,1.16065248,200,46.71993976,83
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,500,50,56,20,20,20,400,0,420,92.76190476,321.38295674,631.41417927,1.00551780,178.44638070,517.78049456,663.61296259,1.69734931,1.56845859,500,180.56605722,262
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,500,50,56,20,20,20,400,20,440,92.76190476,321.38295674,631.41417927,1.00551780,142.98187311,438.16266401,653.29277106,1.41560172,1.33680891,500,145.60093656,188
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,500,50,56,20,20,20,400,20,440,92.76190476,321.38295674,631.41417927,1.00551780,138.54932302,429.32600408,654.00884602,1.36783802,1.30639705,500,141.66705996,375
